id,set_name,number,rarity,character,title,popularity,popularity_factor,raw_value_yuan,balance_factor,value_yuan
6932,NS-02-M09,015,SR,Raiden Shogun,Genshin Impact,common,1.02,0.10,1.258844987506,0.13
6933,NS-02-M09,016,SR,Amiya,Arknights,common,1.03,0.10,1.258844987506,0.13
6934,NS-02-M09,017,SR,Ibaraki Kasen,Touhou Project,common,1.01,0.10,1.258844987506,0.13
6935,NS-02-M09,018,SR,Shirakami Fubuki,Hololive,common,1.04,0.10,1.258844987506,0.13
6936,NS-02-M09,001,CR,Hibiki Nekozuka,Blue Archive,common,1.04,0.26,1.258844987506,0.33
6937,NS-02-M09,002,CR,Kizuna AI,VTuber,common,1.02,0.26,1.258844987506,0.33
6938,NS-02-M09,003,CR,Tachibana Hinano,Hololive,common,1.00,0.25,1.258844987506,0.31
6939,NS-02-M09,004,CR,Megumin,God's Blessing on this Wonderful World! (KonoSuba),epic,2.32,0.58,1.258844987506,0.73
6940,NS-02-M09,005,CR,Sakura Matou,Fate Series,common,1.05,0.26,1.258844987506,0.33
6941,NS-02-M09,006,CR,Eunectes,Arknights,common,1.05,0.26,1.258844987506,0.33
6942,NS-02-M09,007,CR,Reisalin Stout,Atelier Series,common,1.05,0.26,1.258844987506,0.33
6943,NS-02-M09,008,CR,Marnie,Pokemon,common,1.03,0.26,1.258844987506,0.33
6944,NS-02-M09,009,CR,Satanichia Kurumizawa Mcdowell,Gabriel DropOut,common,1.02,0.26,1.258844987506,0.33
6945,NS-02-M09,010,CR,Gabriel Tenma White,Gabriel DropOut,common,1.04,0.26,1.258844987506,0.33
6946,NS-02-M09,011,CR,Tenshi Hinanawi,Touhou Project,common,1.03,0.26,1.258844987506,0.33
6947,NS-02-M09,012,CR,Youmu Konpaku,Touhou Project,common,1.04,0.26,1.258844987506,0.33
6948,NS-02-M09,013,CR,Yaoyao,Genshin Impact,common,1.02,0.26,1.258844987506,0.33
6949,NS-02-M09,014,CR,Marisa Kirisame,Touhou Project,common,1.03,0.26,1.258844987506,0.33
6950,NS-02-M09,015,CR,Hokko Tarumae,Uma Musume Pretty Derby,common,1.00,0.25,1.258844987506,0.31
6951,NS-02-M09,016,CR,Lumine,Genshin Impact,common,1.02,0.26,1.258844987506,0.33
6952,NS-02-M09,017,CR,Amamya,VTuber,common,1.02,0.26,1.258844987506,0.33
6953,NS-02-M09,018,CR,Sayu Ogiwara,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",common,1.05,0.26,1.258844987506,0.33
6954,NS-02-M09,001,R,Hina,Blue Archive,common,1.02,0.01,1.258844987506,0.01
6955,NS-02-M09,002,R,Sakura Matou,Fate Series,common,1.00,0.01,1.258844987506,0.01
6956,NS-02-M09,003,R,Chino Kafuu,Is the Order a Rabbit?,common,1.05,0.01,1.258844987506,0.01
6957,NS-02-M09,004,R,Seele Vollerei,Honkai Impact,common,1.04,0.01,1.258844987506,0.01
6958,NS-02-M09,005,R,Collei,Genshin Impact,common,1.04,0.01,1.258844987506,0.01
6959,NS-02-M09,006,R,Beidou,Genshin Impact,common,1.01,0.01,1.258844987506,0.01
6960,NS-02-M09,007,R,Fischl,Genshin Impact,common,1.03,0.01,1.258844987506,0.01
6961,NS-02-M09,008,R,Rikka Takarada,SSSS.GRIDMAN,common,1.02,0.01,1.258844987506,0.01
6962,NS-02-M09,009,R,Satori Komeiji,Touhou Project,common,1.03,0.01,1.258844987506,0.01
6963,NS-02-M09,010,R,Mikasa Ackerman,Attack on Titan,epic,1.92,0.02,1.258844987506,0.03
6964,NS-02-M09,011,R,Sayaka Miki,Puella Magi Madoka Magica,common,1.05,0.01,1.258844987506,0.01
6965,NS-02-M09,012,R,Miyako Shikimori,Shikimori's Not Just a Cutie,common,1.00,0.01,1.258844987506,0.01
6966,NS-02-M09,013,R,Asuka Shikinami Langley,Evangelion,common,1.00,0.01,1.258844987506,0.01
6967,NS-02-M09,014,R,Mercury Suletta,Mobile Suit Gundam: The Witch from Mercury,common,1.02,0.01,1.258844987506,0.01
6968,NS-02-M09,015,R,Kotori Minami,Love Live!,common,1.01,0.01,1.258844987506,0.01
6969,NS-02-M09,016,R,Yat Sen,Azur Lane,common,1.04,0.01,1.258844987506,0.01
6970,NS-02-M09,017,R,Kurumi,Lycoris Recoil,common,1.04,0.01,1.258844987506,0.01
6971,NS-02-M09,018,R,Eiko Tsukimi,Ya Boy Kongming!,common,1.00,0.01,1.258844987506,0.01
6972,NS-02-M09,001,PR,Yukihana Lamy,Hololive,common,1.03,12.36,1.258844987506,15.56
6973,NS-02-M09,002,PR,Morgan le Fay,Fate Series,common,1.05,12.60,1.258844987506,15.86
6974,NS-02-M09,003,PR,Leonardo Da Vinci,Fate Series,common,1.05,12.60,1.258844987506,15.86
6975,NS-02-M09,004,PR,Ishtar,Fate Series,common,1.00,12.00,1.258844987506,15.11
6976,NS-02-M09,005,PR,Rikka Takarada,SSSS.GRIDMAN,common,1.01,12.12,1.258844987506,15.26
6977,NS-02-M09,006,PR,Miku Nakano,The Quintessential Quintuplets,common,1.05,12.60,1.258844987506,15.86
6978,NS-02-M09,007,PR,Kamisato Ayaka,Genshin Impact,common,1.03,12.36,1.258844987506,15.56
6979,NS-02-M09,008,PR,Atago,Azur Lane,common,1.01,12.12,1.258844987506,15.26
6980,NS-02-M09,009,PR,Unicorn,Azur Lane,common,1.03,12.36,1.258844987506,15.56
6981,NS-02-M09,010,PR,Laffey,Azur Lane,common,1.01,12.12,1.258844987506,15.26
6982,NS-02-M09,011,PR,Hermione,Azur Lane,common,1.03,12.36,1.258844987506,15.56
6983,NS-02-M09,012,PR,Rice Shower,Uma Musume Pretty Derby,common,1.02,12.24,1.258844987506,15.41
6984,NS-05-M07,001,SZR,Rem,Re:Zero,epic,2.18,54.50,1.441245276610,78.55
6985,NS-05-M07,002,SZR,Asuna Yuuki,Sword Art Online,legendary,7.25,181.25,1.441245276610,175.00
6986,NS-05-M07,003,SZR,Rei Ayanami,Evangelion,common,1.02,25.50,1.441245276610,36.75
6987,NS-05-M07,004,SZR,Eula,Genshin Impact,common,1.05,26.25,1.441245276610,37.83
6988,NS-05-M07,005,SZR,Hatsune Miku,Vocaloid,common,1.05,26.25,1.441245276610,37.83
6989,NS-05-M07,006,SZR,St. Louis,Azur Lane,common,1.05,26.25,1.441245276610,37.83
6990,NS-05-M07,007,SZR,Lucy,Cyberpunk Edgerunners,epic,1.98,49.50,1.441245276610,71.34
6991,NS-05-M07,008,SZR,Mejiro Ardan,Uma Musume Pretty Derby,common,1.05,26.25,1.441245276610,37.83
6992,NS-05-M07,009,SZR,Marisa Kirisame,Touhou Project,common,1.00,25.00,1.441245276610,36.03
6993,NS-05-M07,001,ZR,Takina Inoue,Lycoris Recoil,common,1.00,20.00,1.441245276610,28.82
6994,NS-05-M07,002,ZR,Chisato Nishikigi,Lycoris Recoil,common,1.02,20.40,1.441245276610,29.40
6995,NS-05-M07,003,ZR,Ushio Kofune,Summer Time Rendering,common,1.04,20.80,1.441245276610,29.98
6996,NS-05-M07,004,ZR,Nahida,Genshin Impact,common,1.05,21.00,1.441245276610,30.27
6997,NS-05-M07,005,ZR,Keke Tang,Love Live!,common,1.05,21.00,1.441245276610,30.27
6998,NS-05-M07,006,ZR,Anya Forger,Spy X Family,rare,1.28,25.60,1.441245276610,36.90
6999,NS-05-M07,007,ZR,Yor Forger,Spy X Family,epic,2.39,47.80,1.441245276610,68.89
7000,NS-05-M07,008,ZR,Ginko Sora,The Ryuo's Work is Never Done,common,1.01,20.20,1.441245276610,29.11
7001,NS-05-M07,009,ZR,Albedo,Overlord,common,1.01,20.20,1.441245276610,29.11
7002,NS-05-M07,001,MR,Chisato Nishikigi,Lycoris Recoil,common,1.05,15.75,1.441245276610,22.70
7003,NS-05-M07,002,MR,Takina Inoue,Lycoris Recoil,common,1.02,15.30,1.441245276610,22.05
7004,NS-05-M07,003,MR,Kurumi,Lycoris Recoil,common,1.02,15.30,1.441245276610,22.05
7005,NS-05-M07,004,MR,Tokime,Fuuto Tantei,common,1.05,15.75,1.441245276610,22.70
7006,NS-05-M07,005,MR,Ushio Kofune,Summer Time Rendering,common,1.00,15.00,1.441245276610,21.62
7007,NS-05-M07,006,MR,Eiko Tsukimi,Ya Boy Kongming!,common,1.05,15.75,1.441245276610,22.70
7008,NS-05-M07,007,MR,Hestia,Is It Wrong to Try to Pick Up Girls in a Dungeon?,common,1.04,15.60,1.441245276610,22.48
7009,NS-05-M07,008,MR,Ryuu Lion,Is It Wrong to Try to Pick Up Girls in a Dungeon?,common,1.02,15.30,1.441245276610,22.05
7010,NS-05-M07,009,MR,Kei Karuizawa,Classroom of the Elite,rare,1.20,18.00,1.441245276610,25.94
7011,NS-05-M07,010,MR,Shalltear,Overlord,common,1.02,15.30,1.441245276610,22.05
7012,NS-05-M07,011,MR,Elaina,The Journey of Elaina,common,1.01,15.15,1.441245276610,21.83
7013,NS-05-M07,012,MR,Saya,The Journey of Elaina,common,1.04,15.60,1.441245276610,22.48
7014,NS-05-M07,013,MR,Nilou,Genshin Impact,common,1.02,15.30,1.441245276610,22.05
7015,NS-05-M07,014,MR,Keqing,Genshin Impact,common,1.05,15.75,1.441245276610,22.70
7016,NS-05-M07,015,MR,Nicole Demara,ZZZ: Zenless Zone Zero,common,1.00,15.00,1.441245276610,21.62
7017,NS-05-M07,016,MR,Melusine,Fate Series,common,1.02,15.30,1.441245276610,22.05
7018,NS-05-M07,017,MR,Azusa Nakano,K-On!,common,1.04,15.60,1.441245276610,22.48
7019,NS-05-M07,018,MR,Kyoko Kirigiri,Danganronpa,common,1.03,15.45,1.441245276610,22.27
7020,NS-05-M07,001,INS,Baltimore,Azur Lane,common,1.01,8.08,1.441245276610,11.65
7021,NS-05-M07,002,INS,Biloxi,Azur Lane,common,1.05,8.40,1.441245276610,12.11
7022,NS-05-M07,003,INS,Bolzano,Azur Lane,common,1.02,8.16,1.441245276610,11.76
7023,NS-05-M07,004,INS,Dido,Azur Lane,common,1.00,8.00,1.441245276610,11.53
7024,NS-05-M07,005,INS,Neptune,Azur Lane,common,1.00,8.00,1.441245276610,11.53
7025,NS-05-M07,006,INS,Charybdis,Azur Lane,common,1.02,8.16,1.441245276610,11.76
7026,NS-05-M07,007,INS,Ikazuchi,Azur Lane,common,1.01,8.08,1.441245276610,11.65
7027,NS-05-M07,008,INS,Ayanami,Azur Lane,common,1.01,8.08,1.441245276610,11.65
7028,NS-05-M07,009,INS,Roma,Azur Lane,common,1.03,8.24,1.441245276610,11.88
7029,NS-05-M07,010,INS,Fortune,Azur Lane,common,1.05,8.40,1.441245276610,12.11
7030,NS-05-M07,011,INS,Chapayev,Azur Lane,common,1.05,8.40,1.441245276610,12.11
7031,NS-05-M07,012,INS,Jean Bart,Azur Lane,common,1.02,8.16,1.441245276610,11.76
7032,NS-05-M07,013,INS,Seydlitz,Azur Lane,common,1.00,8.00,1.441245276610,11.53
7033,NS-05-M07,014,INS,Sirius,Azur Lane,common,1.02,8.16,1.441245276610,11.76
7034,NS-05-M07,015,INS,Aquila,Azur Lane,common,1.05,8.40,1.441245276610,12.11
7035,NS-05-M07,016,INS,Eagle,Azur Lane,common,1.02,8.16,1.441245276610,11.76
7036,NS-05-M07,017,INS,Haruna,Azur Lane,common,1.00,8.00,1.441245276610,11.53
7037,NS-05-M07,018,INS,Monarch,Azur Lane,common,1.03,8.24,1.441245276610,11.88
7038,NS-05-M07,001,SSR,Shokuhou Misaki,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.00,2.50,1.441245276610,3.60
7039,NS-05-M07,002,SSR,Power,Chainsaw Man,epic,2.34,5.85,1.441245276610,8.43
7040,NS-05-M07,003,SSR,Elysia,Honkai Impact,common,1.00,2.50,1.441245276610,3.60
7041,NS-05-M07,004,SSR,Herrscher of Flamescion,Honkai Impact,common,1.04,2.60,1.441245276610,3.75
7042,NS-05-M07,005,SSR,Kuki Shinobu,Genshin Impact,common,1.00,2.50,1.441245276610,3.60
7043,NS-05-M07,006,SSR,Paimon,Genshin Impact,common,1.01,2.53,1.441245276610,3.65
7044,NS-05-M07,007,SSR,Amber,Genshin Impact,common,1.01,2.53,1.441245276610,3.65
7045,NS-05-M07,008,SSR,Shiranui,Onmyoji,common,1.00,2.50,1.441245276610,3.60
7046,NS-05-M07,009,SSR,Hermione,Azur Lane,common,1.01,2.53,1.441245276610,3.65
7047,NS-05-M07,010,SSR,Ling,Arknights,common,1.05,2.63,1.441245276610,3.79
7048,NS-05-M07,011,SSR,Nian,Arknights,common,1.05,2.63,1.441245276610,3.79
7049,NS-05-M07,012,SSR,Dusk,Arknights,common,1.00,2.50,1.441245276610,3.60
7050,NS-05-M07,013,SSR,Heidi,Arknights,common,1.01,2.53,1.441245276610,3.65
7051,NS-05-M07,014,SSR,Astesia,Arknights,common,1.02,2.55,1.441245276610,3.68
7052,NS-05-M07,015,SSR,Celestia Ludenberg,Danganronpa,common,1.05,2.63,1.441245276610,3.79
7053,NS-05-M07,016,SSR,Chiaki Nanami,Danganronpa,common,1.01,2.53,1.441245276610,3.65
7054,NS-05-M07,017,SSR,Shinobu Oshino,Monogatari Series,common,1.02,2.55,1.441245276610,3.68
7055,NS-05-M07,018,SSR,Yotsugi Ononoki,Monogatari Series,common,1.01,2.53,1.441245276610,3.65
7056,NS-05-M07,019,SSR,Karen Aijou,Revue Starlight,common,1.02,2.55,1.441245276610,3.68
7057,NS-05-M07,020,SSR,Hikari Kagura,Revue Starlight,common,1.05,2.63,1.441245276610,3.79
7058,NS-05-M07,021,SSR,Mei Yoneme,Love Live!,common,1.00,2.50,1.441245276610,3.60
7059,NS-05-M07,022,SSR,Chisato Arashi,Love Live!,common,1.03,2.58,1.441245276610,3.72
7060,NS-05-M07,023,SSR,Rina Tennouji,Love Live!,common,1.03,2.58,1.441245276610,3.72
7061,NS-05-M07,024,SSR,Takane Shijou,The Idolm@ster,common,1.03,2.58,1.441245276610,3.72
7062,NS-05-M07,025,SSR,Chiyuki Kuwayama,The Idolm@ster,common,1.01,2.53,1.441245276610,3.65
7063,NS-05-M07,026,SSR,Tenka Osaki,The Idolm@ster,common,1.03,2.58,1.441245276610,3.72
7064,NS-05-M07,027,SSR,Ranko Kanzaki,The Idolm@ster,common,1.03,2.58,1.441245276610,3.72
7065,NS-05-M07,001,SR,Vigna,Arknights,common,1.04,0.10,1.441245276610,0.14
7066,NS-05-M07,002,SR,Tomoyo Daidouji,Cardcaptor Sakura,common,1.00,0.10,1.441245276610,0.14
7067,NS-05-M07,003,SR,Cirno,Touhou Project,common,1.00,0.10,1.441245276610,0.14
7068,NS-05-M07,004,SR,Akari Tamba,Assault Lily: Bouquet,common,1.03,0.10,1.441245276610,0.14
7069,NS-05-M07,005,SR,Kusumi Egawa,Assault Lily: Bouquet,common,1.01,0.10,1.441245276610,0.14
7070,NS-05-M07,006,SR,Hanabi Yasuraoka,Scum's Wish,common,1.01,0.10,1.441245276610,0.14
7071,NS-05-M07,007,SR,Yae Miko,Genshin Impact,common,1.00,0.10,1.441245276610,0.14
7072,NS-05-M07,008,SR,Shizuku Osaka,Love Live!,common,1.03,0.10,1.441245276610,0.14
7073,NS-05-M07,009,SR,Yu Takasaki,Love Live!,common,1.02,0.10,1.441245276610,0.14
7074,NS-05-M07,010,SR,Bache,Azur Lane,common,1.04,0.10,1.441245276610,0.14
7075,NS-05-M07,011,SR,Kitasan Black,Uma Musume Pretty Derby,common,1.05,0.11,1.441245276610,0.16
7076,NS-05-M07,012,SR,Eishin Flash,Uma Musume Pretty Derby,common,1.04,0.10,1.441245276610,0.14
7077,NS-05-M07,013,SR,Erato,Arknights,common,1.02,0.10,1.441245276610,0.14
7078,NS-05-M07,014,SR,Lappland,Arknights,common,1.00,0.10,1.441245276610,0.14
7079,NS-05-M07,015,SR,Platinum,Arknights,common,1.04,0.10,1.441245276610,0.14
7080,NS-05-M07,016,SR,Shamare,Arknights,common,1.03,0.10,1.441245276610,0.14
7081,NS-05-M07,017,SR,Siege,Arknights,common,1.01,0.10,1.441245276610,0.14
7082,NS-05-M07,018,SR,Saria,Arknights,common,1.03,0.10,1.441245276610,0.14
7083,NS-05-M07,001,R,Shizu Delta,Overlord,common,1.04,0.01,1.441245276610,0.01
7084,NS-05-M07,002,R,Alina Gray,Magia Record: Puella Magi Madoka Magica Side Story,common,1.04,0.01,1.441245276610,0.01
7085,NS-05-M07,003,R,Shizuku Hozumi,Magia Record: Puella Magi Madoka Magica Side Story,common,1.04,0.01,1.441245276610,0.01
7086,NS-05-M07,004,R,Aqua,God's Blessing on this Wonderful World! (KonoSuba),epic,2.05,0.02,1.441245276610,0.03
7087,NS-05-M07,005,R,Alice Margatroid,Touhou Project,common,1.04,0.01,1.441245276610,0.01
7088,NS-05-M07,006,R,Sanae Kochiya,Touhou Project,common,1.02,0.01,1.441245276610,0.01
7089,NS-05-M07,007,R,Reimu Hakurei,Touhou Project,common,1.01,0.01,1.441245276610,0.01
7090,NS-05-M07,008,R,Marisa Kirisame,Touhou Project,common,1.04,0.01,1.441245276610,0.01
7091,NS-05-M07,009,R,Reina Kousaka,Sound! Euphonium,common,1.04,0.01,1.441245276610,0.01
7092,NS-05-M07,010,R,Popura Taneshima,Working!!,common,1.01,0.01,1.441245276610,0.01
7093,NS-05-M07,011,R,Rias Gremory,High School DxD,common,1.03,0.01,1.441245276610,0.01
7094,NS-05-M07,012,R,Kosaki Onodera,Nisekoi,common,1.02,0.01,1.441245276610,0.01
7095,NS-05-M07,013,R,Ami Mizuno (Sailor Mercury),Sailor Moon,common,1.00,0.01,1.441245276610,0.01
7096,NS-05-M07,014,R,Rockrock,Arknights,common,1.05,0.01,1.441245276610,0.01
7097,NS-05-M07,015,R,Meteorite,Arknights,common,1.04,0.01,1.441245276610,0.01
7098,NS-05-M07,016,R,Ritsuko Akizuki,The Idolm@ster,common,1.01,0.01,1.441245276610,0.01
7099,NS-05-M07,017,R,Makoto Kikuchi,The Idolm@ster,common,1.02,0.01,1.441245276610,0.01
7100,NS-05-M07,018,R,Alisa Reinford,The Legend of Heroes: Trails of Cold Steel,common,1.03,0.01,1.441245276610,0.01
7101,NS-05-M07,001,XR,Ningguang,Genshin Impact,common,1.00,20.00,1.441245276610,28.82
7102,NS-05-M07,002,XR,Lumine,Genshin Impact,common,1.04,20.80,1.441245276610,29.98
7103,NS-05-M07,003,XR,Nilou,Genshin Impact,common,1.04,20.80,1.441245276610,29.98
7104,NS-05-M07,004,XR,Alice Zuberg,Sword Art Online,rare,1.33,26.60,1.441245276610,38.34
7105,NS-05-M07,005,XR,Satono Diamond,Uma Musume Pretty Derby,common,1.02,20.40,1.441245276610,29.40
7106,NS-05-M07,006,XR,Kama,Fate Series,common,1.02,20.40,1.441245276610,29.40
7107,NS-05-M07,007,XR,Victorious,Azur Lane,common,1.04,20.80,1.441245276610,29.98
7108,NS-05-M07,008,XR,Hatsune Miku,Vocaloid,common,1.02,20.40,1.441245276610,29.40
7109,NS-05-M07,009,XR,Yae Sakura,Honkai Impact,common,1.05,21.00,1.441245276610,30.27
7110,NS-05-M07,001,PR,Anya Forger,Spy X Family,rare,1.44,17.28,1.441245276610,24.90
7111,NS-05-M07,002,PR,Anya Forger,Spy X Family,rare,1.43,17.16,1.441245276610,24.73
7112,NS-05-M07,003,PR,Anya Forger,Spy X Family,rare,1.20,14.40,1.441245276610,20.75
7113,NS-05-M07,004,PR,Anya Forger,Spy X Family,rare,1.43,17.16,1.441245276610,24.73
7114,NS-05-M07,005,PR,Anya Forger,Spy X Family,rare,1.34,16.08,1.441245276610,23.18
7115,NS-05-M07,006,PR,Anya Forger,Spy X Family,rare,1.42,17.04,1.441245276610,24.56
7116,NS-05-M07,007,PR,Loid Forger,Spy X Family,rare,1.45,17.40,1.441245276610,25.08
7117,NS-05-M07,008,PR,Yuri Briar,Spy X Family,rare,1.26,15.12,1.441245276610,21.79
7118,NS-05-M07,009,PR,Anya Forger,Spy X Family,rare,1.49,17.88,1.441245276610,25.77
7119,NS-05-M07,010,PR,Anya Forger,Spy X Family,rare,1.42,17.04,1.441245276610,24.56
7120,NS-05-M07,011,PR,Anya Forger,Spy X Family,rare,1.23,14.76,1.441245276610,21.27
7121,NS-05-M07,012,PR,Anya Forger,Spy X Family,rare,1.34,16.08,1.441245276610,23.18
7161,NS-10-M02,001,SP,Eula,Genshin Impact,common,1.05,26.25,1.156439985512,30.36
7162,NS-10-M02,002,SP,Klee,Genshin Impact,common,1.04,26.00,1.156439985512,30.07
7163,NS-10-M02,003,SP,Jean,Genshin Impact,common,1.01,25.25,1.156439985512,29.20
7164,NS-10-M02,004,SP,Yoimiya,Genshin Impact,common,1.01,25.25,1.156439985512,29.20
7165,NS-10-M02,005,SP,Keqing,Genshin Impact,common,1.03,25.75,1.156439985512,29.78
7166,NS-10-M02,006,SP,Ganyu,Genshin Impact,common,1.03,25.75,1.156439985512,29.78
7167,NS-10-M02,007,SP,Kamisato Ayaka,Genshin Impact,common,1.01,25.25,1.156439985512,29.20
7168,NS-10-M02,008,SP,Raiden Shogun,Genshin Impact,common,1.03,25.75,1.156439985512,29.78
7169,NS-10-M02,009,SP,Hu Tao,Genshin Impact,common,1.04,26.00,1.156439985512,30.07
7170,NS-10-M02,010,BGL,Kagome Higurashi,Inuyasha,common,1.01,75.75,1.156439985512,87.60
7171,NS-10-M02,011,BGL,Taiga Aisaka,Toradora,common,1.02,76.50,1.156439985512,88.47
7172,NS-10-M02,012,BGL,Chiyo Sakura,Monthly Girl's Nozaki-kun,common,1.05,78.75,1.156439985512,91.07
7173,NS-10-M02,013,BGL,Boa Hancock,One Piece,epic,2.29,171.75,1.156439985512,198.62
7174,NS-10-M02,014,BGL,Tohru,Miss Kobayashi's Dragon Maid,epic,2.26,169.50,1.156439985512,196.02
7175,NS-10-M02,015,BGL,Zero Two,Darling in the Franxx,epic,2.19,164.25,1.156439985512,189.95
7176,NS-10-M02,016,BGL,Hinata Hyuga,Naruto Series,epic,2.46,184.50,1.156439985512,213.36
7177,NS-10-M02,017,BGL,Kyouko Hori,Horimiya,common,1.00,75.00,1.156439985512,86.73
7178,NS-10-M02,018,BGL,Reze,Chainsaw Man,epic,1.96,147.00,1.156439985512,170.00
7179,NS-10-M02,019,MR,Hatsune Miku,Vocaloid,common,1.00,15.00,1.156439985512,17.35
7180,NS-10-M02,020,MR,Kizuna AI,VTuber,common,1.00,15.00,1.156439985512,17.35
7181,NS-10-M02,021,MR,M4 SOPMOD II,Girls' Frontline,common,1.05,15.75,1.156439985512,18.21
7182,NS-10-M02,022,MR,Rei Ayanami,Evangelion,common,1.03,15.45,1.156439985512,17.87
7183,NS-10-M02,023,MR,Keqing,Genshin Impact,common,1.05,15.75,1.156439985512,18.21
7184,NS-10-M02,024,MR,Mashu Kyrielight,Fate Series,common,1.00,15.00,1.156439985512,17.35
7185,NS-10-M02,025,MR,Eustiana von Astraea (Pecorine),Princess Connect Re:Dive,common,1.04,15.60,1.156439985512,18.04
7186,NS-10-M02,026,MR,Reimu Hakurei,Touhou Project,common,1.01,15.15,1.156439985512,17.52
7187,NS-10-M02,027,MR,Shimakaze,Kantai Collection,common,1.04,15.60,1.156439985512,18.04
7188,NS-10-M02,028,MR,Rem,Re:Zero,epic,2.34,35.10,1.156439985512,40.59
7189,NS-10-M02,029,MR,Ram,Re:Zero,epic,2.35,35.25,1.156439985512,40.76
7190,NS-10-M02,030,MR,Emilia,Re:Zero,epic,2.21,33.15,1.156439985512,38.34
7191,NS-10-M02,031,MR,Ai Hinatsuru,The Ryuo's Work is Never Done,common,1.04,15.60,1.156439985512,18.04
7192,NS-10-M02,032,MR,Dusk,Arknights,common,1.05,15.75,1.156439985512,18.21
7193,NS-10-M02,033,MR,Takagi-san,Teasing Master Takagi-san,common,1.04,15.60,1.156439985512,18.04
7194,NS-10-M02,034,MR,Hiei,Azur Lane,common,1.04,15.60,1.156439985512,18.04
7195,NS-10-M02,035,MR,Aki Adagaki,Masamune-kun's Revenge,common,1.00,15.00,1.156439985512,17.35
7196,NS-10-M02,036,MR,Seele Vollerei,Honkai Impact,common,1.04,15.60,1.156439985512,18.04
7197,NS-10-M02,037,FR,Illustrious,Azur Lane,common,1.03,0.36,1.156439985512,0.42
7198,NS-10-M02,038,FR,Sirius,Azur Lane,common,1.03,0.36,1.156439985512,0.42
7199,NS-10-M02,039,FR,Aurora,Azur Lane,common,1.03,0.36,1.156439985512,0.42
7200,NS-10-M02,040,FR,Belfast,Azur Lane,common,1.02,0.36,1.156439985512,0.42
7201,NS-10-M02,041,FR,Swiftsure,Azur Lane,common,1.01,0.35,1.156439985512,0.40
7202,NS-10-M02,042,FR,Unicorn,Azur Lane,common,1.04,0.36,1.156439985512,0.42
7203,NS-10-M02,043,FR,Vampire,Azur Lane,common,1.02,0.36,1.156439985512,0.42
7204,NS-10-M02,044,FR,Bremerton,Azur Lane,common,1.04,0.36,1.156439985512,0.42
7205,NS-10-M02,045,FR,St. Louis,Azur Lane,common,1.02,0.36,1.156439985512,0.42
7206,NS-10-M02,046,FR,Taihou,Azur Lane,common,1.05,0.37,1.156439985512,0.43
7207,NS-10-M02,047,FR,Hanazuki,Azur Lane,common,1.03,0.36,1.156439985512,0.42
7208,NS-10-M02,048,FR,Kashino,Azur Lane,common,1.04,0.36,1.156439985512,0.42
7209,NS-10-M02,049,FR,Azuma,Azur Lane,common,1.05,0.37,1.156439985512,0.43
7210,NS-10-M02,050,FR,Shinano,Azur Lane,common,1.04,0.36,1.156439985512,0.42
7211,NS-10-M02,051,FR,Saint Louis,Azur Lane,common,1.04,0.36,1.156439985512,0.42
7212,NS-10-M02,052,FR,OTs-14,Girls' Frontline,common,1.03,0.36,1.156439985512,0.42
7213,NS-10-M02,053,FR,PA-15,Girls' Frontline,common,1.01,0.35,1.156439985512,0.40
7214,NS-10-M02,054,FR,Type 95,Girls' Frontline,common,1.01,0.35,1.156439985512,0.40
7215,NS-10-M02,055,FR,Type 97,Girls' Frontline,common,1.01,0.35,1.156439985512,0.40
7216,NS-10-M02,056,FR,W,Arknights,common,1.02,0.36,1.156439985512,0.42
7217,NS-10-M02,057,FR,Ch'en,Arknights,common,1.00,0.35,1.156439985512,0.40
7218,NS-10-M02,058,FR,Willow,Girls' Frontline,common,1.04,0.36,1.156439985512,0.42
7219,NS-10-M02,059,FR,Pyra,Xenoblade,common,1.05,0.37,1.156439985512,0.43
7220,NS-10-M02,060,FR,Herrscher of Sentience,Honkai Impact,common,1.02,0.36,1.156439985512,0.42
7221,NS-10-M02,061,FR,Yae Sakura,Honkai Impact,common,1.02,0.36,1.156439985512,0.42
7222,NS-10-M02,062,FR,Yang Guifei,Fate Series,common,1.04,0.36,1.156439985512,0.42
7223,NS-10-M02,063,FR,Scathach,Fate Series,common,1.01,0.35,1.156439985512,0.40
7224,NS-10-M02,064,FR,Alice Margatroid,Touhou Project,common,1.00,0.35,1.156439985512,0.40
7225,NS-10-M02,065,FR,Toyosatomimi no Miko,Touhou Project,common,1.03,0.36,1.156439985512,0.42
7226,NS-10-M02,066,FR,Keine Kamishirasawa,Touhou Project,common,1.05,0.37,1.156439985512,0.43
7227,NS-10-M02,067,FR,Hong Meiling,Touhou Project,common,1.03,0.36,1.156439985512,0.42
7228,NS-10-M02,068,FR,Sakuya Izayoi,Touhou Project,common,1.01,0.35,1.156439985512,0.40
7229,NS-10-M02,069,FR,Sanae Kochiya,Touhou Project,common,1.03,0.36,1.156439985512,0.42
7230,NS-10-M02,070,FR,Luo Tianyi,Vocaloid,common,1.02,0.36,1.156439985512,0.42
7231,NS-10-M02,071,FR,Ganyu,Genshin Impact,common,1.04,0.36,1.156439985512,0.42
7232,NS-10-M02,072,FR,Ningguang,Genshin Impact,common,1.00,0.35,1.156439985512,0.40
